variant,workload,regime,capacity,layer,decisions,dominant_adviser,dominant_adviser_mean_weight,start_weights,end_weights,mean_weights,weight_variance,end_entropy_nats,end_effective_advisers,mean_entropy_nats,mean_effective_advisers
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,16,13,0,PERSISTENCE,0.35762227643120587,"[0.18517529091122087, 0.016591452645804097, 0.08437065351775498, 0.0317434395925298, 0.012932570067914526, 0.051269921428985434, 0.16373204432591765, 0.09656235107866687, 0.35762227643120587]","[0.18517529091122087, 0.016591452645804097, 0.08437065351775498, 0.0317434395925298, 0.012932570067914526, 0.051269921428985434, 0.16373204432591765, 0.09656235107866687, 0.35762227643120587]","[0.18517529091122087, 0.016591452645804097, 0.08437065351775498, 0.0317434395925298, 0.012932570067914526, 0.051269921428985434, 0.16373204432591765, 0.09656235107866687, 0.35762227643120587]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7966910076469937,6.029662310810543,1.7966910076469937,6.029662310810543
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,16,14,0,PERSISTENCE,0.3587505414864991,"[0.15547993258331347, 0.06872722563566593, 0.0879009779786501, 0.05991950270913393, 0.0, 0.0, 0.10333243409152135, 0.16588938551521612, 0.3587505414864991]","[0.15547993258331347, 0.06872722563566593, 0.0879009779786501, 0.05991950270913393, 0.0, 0.0, 0.10333243409152135, 0.16588938551521612, 0.3587505414864991]","[0.15547993258331347, 0.06872722563566593, 0.0879009779786501, 0.05991950270913393, 0.0, 0.0, 0.10333243409152135, 0.16588938551521612, 0.3587505414864991]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7561226292602998,5.78994405541082,1.7561226292602998,5.78994405541082
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,16,15,0,PERSISTENCE,0.34883578044888075,"[0.1886303857227056, 0.0, 0.03971297616054649, 0.06651456053313035, 0.0668494264725237, 0.007999133268605019, 0.15733395105377865, 0.12412378633982937, 0.34883578044888075]","[0.1886303857227056, 0.0, 0.03971297616054649, 0.06651456053313035, 0.0668494264725237, 0.007999133268605019, 0.15733395105377865, 0.12412378633982937, 0.34883578044888075]","[0.1886303857227056, 0.0, 0.03971297616054649, 0.06651456053313035, 0.0668494264725237, 0.007999133268605019, 0.15733395105377865, 0.12412378633982937, 0.34883578044888075]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7598247397525855,5.811418794449412,1.7598247397525855,5.811418794449412
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,0,0,PERSISTENCE,0.3220000172812529,"[0.13913151186256406, 0.05433276264730647, 0.09751135897919844, 0.00916306447249639, 0.08912067872248704, 0.04064418110501657, 0.13117751412412954, 0.11691891080554873, 0.3220000172812529]","[0.13913151186256406, 0.05433276264730647, 0.09751135897919844, 0.00916306447249639, 0.08912067872248704, 0.04064418110501657, 0.13117751412412954, 0.11691891080554873, 0.3220000172812529]","[0.13913151186256406, 0.05433276264730647, 0.09751135897919844, 0.00916306447249639, 0.08912067872248704, 0.04064418110501657, 0.13117751412412954, 0.11691891080554873, 0.3220000172812529]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9305810961071095,6.893514872587623,1.9305810961071095,6.893514872587623
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,1,0,PERSISTENCE,0.3505490315202675,"[0.11229952035731833, 0.008009933964246915, 0.15188881725105624, 0.0, 0.009947078429854095, 0.10996146726336019, 0.1383127595648444, 0.11903139164905233, 0.3505490315202675]","[0.11229952035731833, 0.008009933964246915, 0.15188881725105624, 0.0, 0.009947078429854095, 0.10996146726336019, 0.1383127595648444, 0.11903139164905233, 0.3505490315202675]","[0.11229952035731833, 0.008009933964246915, 0.15188881725105624, 0.0, 0.009947078429854095, 0.10996146726336019, 0.1383127595648444, 0.11903139164905233, 0.3505490315202675]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7535049955659376,5.774807921832273,1.7535049955659376,5.774807921832273
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,2,0,PERSISTENCE,0.35164392135390876,"[0.12207754027826861, 0.040534110567582715, 0.10004210762610745, 0.0, 0.06903525447027072, 0.06811589665556558, 0.16860167220962477, 0.07994949683867139, 0.35164392135390876]","[0.12207754027826861, 0.040534110567582715, 0.10004210762610745, 0.0, 0.06903525447027072, 0.06811589665556558, 0.16860167220962477, 0.07994949683867139, 0.35164392135390876]","[0.12207754027826861, 0.040534110567582715, 0.10004210762610745, 0.0, 0.06903525447027072, 0.06811589665556558, 0.16860167220962477, 0.07994949683867139, 0.35164392135390876]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.8541727131554664,6.386412669391297,1.8541727131554664,6.386412669391297
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,3,0,PERSISTENCE,0.35146454998910864,"[0.10292007488622296, 0.05285251326873165, 0.09213796027284807, 0.16540333273847807, 0.00694573922805769, 0.0, 0.13919359157873845, 0.0890822380378144, 0.35146454998910864]","[0.10292007488622296, 0.05285251326873165, 0.09213796027284807, 0.16540333273847807, 0.00694573922805769, 0.0, 0.13919359157873845, 0.0890822380378144, 0.35146454998910864]","[0.10292007488622296, 0.05285251326873165, 0.09213796027284807, 0.16540333273847807, 0.00694573922805769, 0.0, 0.13919359157873845, 0.0890822380378144, 0.35146454998910864]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7986591207988587,6.0415410540268,1.7986591207988587,6.0415410540268
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,4,0,PERSISTENCE,0.3679584703109561,"[0.1210608082774848, 0.002233698259414288, 0.07212555710525576, 0.01025939253604874, 0.1806803132271117, 0.0, 0.1430871503943515, 0.10259460988937713, 0.3679584703109561]","[0.1210608082774848, 0.002233698259414288, 0.07212555710525576, 0.01025939253604874, 0.1806803132271117, 0.0, 0.1430871503943515, 0.10259460988937713, 0.3679584703109561]","[0.1210608082774848, 0.002233698259414288, 0.07212555710525576, 0.01025939253604874, 0.1806803132271117, 0.0, 0.1430871503943515, 0.10259460988937713, 0.3679584703109561]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.6947142046871562,5.445089561742223,1.6947142046871562,5.445089561742223
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,5,0,PERSISTENCE,0.3606317135257713,"[0.13328709777295691, 0.0, 0.0, 0.07203259833751477, 0.1670589752021311, 0.0, 0.1099651143108728, 0.15702450085075315, 0.3606317135257713]","[0.13328709777295691, 0.0, 0.0, 0.07203259833751477, 0.1670589752021311, 0.0, 0.1099651143108728, 0.15702450085075315, 0.3606317135257713]","[0.13328709777295691, 0.0, 0.0, 0.07203259833751477, 0.1670589752021311, 0.0, 0.1099651143108728, 0.15702450085075315, 0.3606317135257713]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.6583086562505642,5.250423060191709,1.6583086562505642,5.250423060191709
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,6,0,PERSISTENCE,0.3779395005003712,"[0.11684897230290464, 0.11666030752644035, 0.0, 0.0, 0.14174143129730796, 0.014277397710199063, 0.13089656512191303, 0.10163582554086371, 0.3779395005003712]","[0.11684897230290464, 0.11666030752644035, 0.0, 0.0, 0.14174143129730796, 0.014277397710199063, 0.13089656512191303, 0.10163582554086371, 0.3779395005003712]","[0.11684897230290464, 0.11666030752644035, 0.0, 0.0, 0.14174143129730796, 0.014277397710199063, 0.13089656512191303, 0.10163582554086371, 0.3779395005003712]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.705373866392708,5.503442834954773,1.705373866392708,5.503442834954773
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,7,0,PERSISTENCE,0.3734690884195639,"[0.11638182225357618, 0.0, 0.09870903640451564, 0.1020621532979685, 0.0822366418017917, 0.0, 0.1249546793092806, 0.1021865785133034, 0.3734690884195639]","[0.11638182225357618, 0.0, 0.09870903640451564, 0.1020621532979685, 0.0822366418017917, 0.0, 0.1249546793092806, 0.1021865785133034, 0.3734690884195639]","[0.11638182225357618, 0.0, 0.09870903640451564, 0.1020621532979685, 0.0822366418017917, 0.0, 0.1249546793092806, 0.1021865785133034, 0.3734690884195639]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7780565352858626,5.918343143327678,1.7780565352858626,5.918343143327678
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,8,0,PERSISTENCE,0.3560759865344236,"[0.16888946329073032, 0.0, 0.0, 0.14810177144679154, 0.10365216633519872, 0.0, 0.16019167505831333, 0.06308893733454238, 0.3560759865344236]","[0.16888946329073032, 0.0, 0.0, 0.14810177144679154, 0.10365216633519872, 0.0, 0.16019167505831333, 0.06308893733454238, 0.3560759865344236]","[0.16888946329073032, 0.0, 0.0, 0.14810177144679154, 0.10365216633519872, 0.0, 0.16019167505831333, 0.06308893733454238, 0.3560759865344236]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.6535631135489341,5.225565980174076,1.6535631135489341,5.225565980174076
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,9,0,PERSISTENCE,0.3810576036103174,"[0.142080968501092, 0.0, 0.11203401777568726, 0.04757220557657296, 0.07855597105185325, 0.0, 0.1430151922950126, 0.0956840411894647, 0.3810576036103174]","[0.142080968501092, 0.0, 0.11203401777568726, 0.04757220557657296, 0.07855597105185325, 0.0, 0.1430151922950126, 0.0956840411894647, 0.3810576036103174]","[0.142080968501092, 0.0, 0.11203401777568726, 0.04757220557657296, 0.07855597105185325, 0.0, 0.1430151922950126, 0.0956840411894647, 0.3810576036103174]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.737536330905878,5.6833243300564895,1.737536330905878,5.6833243300564895
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,10,0,PERSISTENCE,0.370903651812474,"[0.19081837859970652, 0.0, 0.09281973061533917, 0.026264167997552476, 0.09132358557917186, 0.0, 0.1352068441499848, 0.09266364124577121, 0.370903651812474]","[0.19081837859970652, 0.0, 0.09281973061533917, 0.026264167997552476, 0.09132358557917186, 0.0, 0.1352068441499848, 0.09266364124577121, 0.370903651812474]","[0.19081837859970652, 0.0, 0.09281973061533917, 0.026264167997552476, 0.09132358557917186, 0.0, 0.1352068441499848, 0.09266364124577121, 0.370903651812474]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7097134575988073,5.527377422686395,1.7097134575988073,5.527377422686395
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,11,0,PERSISTENCE,0.36718417964328015,"[0.15218600394737053, 0.0, 0.11769989179518865, 0.11724992127424612, 0.0, 0.03794000658667293, 0.08019309195804154, 0.12754690479519998, 0.36718417964328015]","[0.15218600394737053, 0.0, 0.11769989179518865, 0.11724992127424612, 0.0, 0.03794000658667293, 0.08019309195804154, 0.12754690479519998, 0.36718417964328015]","[0.15218600394737053, 0.0, 0.11769989179518865, 0.11724992127424612, 0.0, 0.03794000658667293, 0.08019309195804154, 0.12754690479519998, 0.36718417964328015]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7466803078546194,5.735530840528488,1.7466803078546194,5.735530840528488
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,12,0,PERSISTENCE,0.37572386551079134,"[0.1537367037260411, 0.0, 0.12842627730298614, 0.07507278097501505, 0.03159615665048454, 0.00621622882329452, 0.1202037983658034, 0.10902418864558383, 0.37572386551079134]","[0.1537367037260411, 0.0, 0.12842627730298614, 0.07507278097501505, 0.03159615665048454, 0.00621622882329452, 0.1202037983658034, 0.10902418864558383, 0.37572386551079134]","[0.1537367037260411, 0.0, 0.12842627730298614, 0.07507278097501505, 0.03159615665048454, 0.00621622882329452, 0.1202037983658034, 0.10902418864558383, 0.37572386551079134]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7506539456311805,5.758367104016356,1.7506539456311805,5.758367104016356
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,13,0,PERSISTENCE,0.35762227643120587,"[0.18517529091122087, 0.016591452645804097, 0.08437065351775498, 0.0317434395925298, 0.012932570067914526, 0.051269921428985434, 0.16373204432591765, 0.09656235107866687, 0.35762227643120587]","[0.18517529091122087, 0.016591452645804097, 0.08437065351775498, 0.0317434395925298, 0.012932570067914526, 0.051269921428985434, 0.16373204432591765, 0.09656235107866687, 0.35762227643120587]","[0.18517529091122087, 0.016591452645804097, 0.08437065351775498, 0.0317434395925298, 0.012932570067914526, 0.051269921428985434, 0.16373204432591765, 0.09656235107866687, 0.35762227643120587]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7966910076469937,6.029662310810543,1.7966910076469937,6.029662310810543
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,14,0,PERSISTENCE,0.3587505414864991,"[0.15547993258331347, 0.06872722563566593, 0.0879009779786501, 0.05991950270913393, 0.0, 0.0, 0.10333243409152135, 0.16588938551521612, 0.3587505414864991]","[0.15547993258331347, 0.06872722563566593, 0.0879009779786501, 0.05991950270913393, 0.0, 0.0, 0.10333243409152135, 0.16588938551521612, 0.3587505414864991]","[0.15547993258331347, 0.06872722563566593, 0.0879009779786501, 0.05991950270913393, 0.0, 0.0, 0.10333243409152135, 0.16588938551521612, 0.3587505414864991]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7561226292602998,5.78994405541082,1.7561226292602998,5.78994405541082
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,24,15,0,PERSISTENCE,0.34883578044888075,"[0.1886303857227056, 0.0, 0.03971297616054649, 0.06651456053313035, 0.0668494264725237, 0.007999133268605019, 0.15733395105377865, 0.12412378633982937, 0.34883578044888075]","[0.1886303857227056, 0.0, 0.03971297616054649, 0.06651456053313035, 0.0668494264725237, 0.007999133268605019, 0.15733395105377865, 0.12412378633982937, 0.34883578044888075]","[0.1886303857227056, 0.0, 0.03971297616054649, 0.06651456053313035, 0.0668494264725237, 0.007999133268605019, 0.15733395105377865, 0.12412378633982937, 0.34883578044888075]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7598247397525855,5.811418794449412,1.7598247397525855,5.811418794449412
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,32,0,0,PERSISTENCE,0.3220000172812529,"[0.13913151186256406, 0.05433276264730647, 0.09751135897919844, 0.00916306447249639, 0.08912067872248704, 0.04064418110501657, 0.13117751412412954, 0.11691891080554873, 0.3220000172812529]","[0.13913151186256406, 0.05433276264730647, 0.09751135897919844, 0.00916306447249639, 0.08912067872248704, 0.04064418110501657, 0.13117751412412954, 0.11691891080554873, 0.3220000172812529]","[0.13913151186256406, 0.05433276264730647, 0.09751135897919844, 0.00916306447249639, 0.08912067872248704, 0.04064418110501657, 0.13117751412412954, 0.11691891080554873, 0.3220000172812529]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9305810961071095,6.893514872587623,1.9305810961071095,6.893514872587623
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,32,1,0,PERSISTENCE,0.3505490315202675,"[0.11229952035731833, 0.008009933964246915, 0.15188881725105624, 0.0, 0.009947078429854095, 0.10996146726336019, 0.1383127595648444, 0.11903139164905233, 0.3505490315202675]","[0.11229952035731833, 0.008009933964246915, 0.15188881725105624, 0.0, 0.009947078429854095, 0.10996146726336019, 0.1383127595648444, 0.11903139164905233, 0.3505490315202675]","[0.11229952035731833, 0.008009933964246915, 0.15188881725105624, 0.0, 0.009947078429854095, 0.10996146726336019, 0.1383127595648444, 0.11903139164905233, 0.3505490315202675]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7535049955659376,5.774807921832273,1.7535049955659376,5.774807921832273
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,32,2,0,PERSISTENCE,0.35164392135390876,"[0.12207754027826861, 0.040534110567582715, 0.10004210762610745, 0.0, 0.06903525447027072, 0.06811589665556558, 0.16860167220962477, 0.07994949683867139, 0.35164392135390876]","[0.12207754027826861, 0.040534110567582715, 0.10004210762610745, 0.0, 0.06903525447027072, 0.06811589665556558, 0.16860167220962477, 0.07994949683867139, 0.35164392135390876]","[0.12207754027826861, 0.040534110567582715, 0.10004210762610745, 0.0, 0.06903525447027072, 0.06811589665556558, 0.16860167220962477, 0.07994949683867139, 0.35164392135390876]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.8541727131554664,6.386412669391297,1.8541727131554664,6.386412669391297
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,32,3,0,PERSISTENCE,0.35146454998910864,"[0.10292007488622296, 0.05285251326873165, 0.09213796027284807, 0.16540333273847807, 0.00694573922805769, 0.0, 0.13919359157873845, 0.0890822380378144, 0.35146454998910864]","[0.10292007488622296, 0.05285251326873165, 0.09213796027284807, 0.16540333273847807, 0.00694573922805769, 0.0, 0.13919359157873845, 0.0890822380378144, 0.35146454998910864]","[0.10292007488622296, 0.05285251326873165, 0.09213796027284807, 0.16540333273847807, 0.00694573922805769, 0.0, 0.13919359157873845, 0.0890822380378144, 0.35146454998910864]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7986591207988587,6.0415410540268,1.7986591207988587,6.0415410540268
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,32,4,0,PERSISTENCE,0.3679584703109561,"[0.1210608082774848, 0.002233698259414288, 0.07212555710525576, 0.01025939253604874, 0.1806803132271117, 0.0, 0.1430871503943515, 0.10259460988937713, 0.3679584703109561]","[0.1210608082774848, 0.002233698259414288, 0.07212555710525576, 0.01025939253604874, 0.1806803132271117, 0.0, 0.1430871503943515, 0.10259460988937713, 0.3679584703109561]","[0.1210608082774848, 0.002233698259414288, 0.07212555710525576, 0.01025939253604874, 0.1806803132271117, 0.0, 0.1430871503943515, 0.10259460988937713, 0.3679584703109561]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.6947142046871562,5.445089561742223,1.6947142046871562,5.445089561742223
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,32,5,0,PERSISTENCE,0.3606317135257713,"[0.13328709777295691, 0.0, 0.0, 0.07203259833751477, 0.1670589752021311, 0.0, 0.1099651143108728, 0.15702450085075315, 0.3606317135257713]","[0.13328709777295691, 0.0, 0.0, 0.07203259833751477, 0.1670589752021311, 0.0, 0.1099651143108728, 0.15702450085075315, 0.3606317135257713]","[0.13328709777295691, 0.0, 0.0, 0.07203259833751477, 0.1670589752021311, 0.0, 0.1099651143108728, 0.15702450085075315, 0.3606317135257713]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.6583086562505642,5.250423060191709,1.6583086562505642,5.250423060191709
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,32,6,0,PERSISTENCE,0.3779395005003712,"[0.11684897230290464, 0.11666030752644035, 0.0, 0.0, 0.14174143129730796, 0.014277397710199063, 0.13089656512191303, 0.10163582554086371, 0.3779395005003712]","[0.11684897230290464, 0.11666030752644035, 0.0, 0.0, 0.14174143129730796, 0.014277397710199063, 0.13089656512191303, 0.10163582554086371, 0.3779395005003712]","[0.11684897230290464, 0.11666030752644035, 0.0, 0.0, 0.14174143129730796, 0.014277397710199063, 0.13089656512191303, 0.10163582554086371, 0.3779395005003712]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.705373866392708,5.503442834954773,1.705373866392708,5.503442834954773
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,32,7,0,PERSISTENCE,0.3734690884195639,"[0.11638182225357618, 0.0, 0.09870903640451564, 0.1020621532979685, 0.0822366418017917, 0.0, 0.1249546793092806, 0.1021865785133034, 0.3734690884195639]","[0.11638182225357618, 0.0, 0.09870903640451564, 0.1020621532979685, 0.0822366418017917, 0.0, 0.1249546793092806, 0.1021865785133034, 0.3734690884195639]","[0.11638182225357618, 0.0, 0.09870903640451564, 0.1020621532979685, 0.0822366418017917, 0.0, 0.1249546793092806, 0.1021865785133034, 0.3734690884195639]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7780565352858626,5.918343143327678,1.7780565352858626,5.918343143327678
RACE_STATIC_PERLAYER,mixed_interleaved,mixed,32,8,0,PERSISTENCE,0.3560759865344236,"[0.16888946329073032, 0.0, 0.0, 0.14810177144679154, 0.10365216633519872, 0.0, 0.16019167505831333, 0.06308893733454238, 0.3560759865344236]","[0.16888946329073032, 0.0, 0.0, 0.14810177144679154, 0.10365216633519872, 0.0, 0.16019167505831333, 0.06308893733454238, 0.3560759865344236]","[0.16888946329073032, 0.0, 0.0, 0.14810177144679154, 0.10365216633519872, 0.0, 0.16019167505831333, 0.06308893733454238, 0.3560759865344236]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.6535631135489341,5.225565980174076,1.6535631135489341,5.225565980174076
